Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
500	3.50321697330652	0.00289138209904231	2.77474514760407	0.00296354160841279	0.647101104259491	3.50032559120748	1.79362293800594	1.95153926560449	1.75438296732291E-4	99.9596119974708
498	3.5817007156687		2.83438454677983		0.652579486370087	3.57880933356966	1.84772726525224	1.93687098787337	2.19364056357557E-4	99.9495023137648
496	3.74146095917095		2.95726084511696		0.658019542694092	3.73856957707191	1.94398536063708	1.92314698082228	1.59300498814018E-4	99.9633264310103
494	4.01514753522579		3.16913530716098		0.6634840965271	4.01225615312675	2.10070461331726	1.90995731988751	2.00058908721606E-4	99.9539453423204
492	4.24197930433895		3.34150679084722		0.669135093688965	4.23908792223991	2.23393644986407	1.89758662225949	1.33164828314874E-4	99.9693423655546
490	4.3035488646398		3.38421953237576		0.675155639648438	4.30065748254076	2.28287405126164	1.88387856095871	1.38108362690276E-4	99.9682044301482
488	4.28022126951817		3.36133945678359		0.681718409061432	4.27732988741913	2.28946668592345	1.86826474205449	1.94010779141601E-4	99.9553373439418
486	4.39223270217607		3.44436165127607		0.688922226428986	4.38934132007703	2.37085564774075	1.8513743442203	1.05827002470296E-4	99.9756354008182
484	4.71551504463429		3.68953679678078		0.696800053119659	4.71262366253525	2.56880444003362	1.83455913929889	1.54094207059953E-4	99.9645247915313
482	5.07408866624838		3.95681864629871		0.705317854881287	5.07119728414934	2.78872460095158	1.81846471409149	1.11946400425577E-4	99.9742267105996
480	5.23396807478922		4.07025555990794		0.714412152767181	5.23107669269018	2.90572284672614	1.80026691072206	1.47435927005074E-4	99.96605738504
478	5.20378614864029		4.0397834897172		0.724068522453308	5.20089476654125	2.92293425523717	1.7793403177723	2.21412540135094E-4	99.9490308722436
476	5.38181393357346		4.16731529584823		0.734353184700012	5.37892255147441	3.05810497293709	1.75890710066383	1.34962268801949E-4	99.9689286173282
474	5.86671068456559		4.5197217055729		0.745478987693787	5.86381930246655	3.36714830372989	1.74147936874982	1.26851806569842E-4	99.9707955574451
472	6.50902180992873		4.96953750943958		0.757483243942261	6.50613042782969	3.76209656043194	1.7293895367435	2.05924456221185E-4	99.9525953812238
470	7.12893402424856		5.38475376266327		0.769963383674622	7.12604264214952	4.14378140883039	1.71969559662678	4.04681134867671E-4	99.9068621254123
468	7.59215067767108		5.67685057790236		0.781956672668457	7.58925929557203	4.43673382799711	1.71055095703095	7.84352916545183E-4	99.819559057438
466	7.59710616593252		5.67180365897722		0.79232394695282	7.59421478383348	4.49155777643814	1.69077526368943	7.42886096173734E-4	99.8290903720436
464	7.16443043035672		5.38490277633455		0.800474584102631	7.16153904825768	4.30810557058304	1.66234065784244	8.0412256883076E-4	99.8150152441018
462	6.64562011504697		5.0306185199377		0.806607007980347	6.64272873294793	4.05534173922768	1.63801947162485	4.29997314487547E-4	99.9010384586263
460	6.18129986787887		4.70793368968412		0.811446130275726	6.17840848577983	3.81782981971884	1.61830379496455	5.16411443596669E-4	99.8811625385156
458	5.69928340984397		4.36843968469301		0.815723776817322	5.69639202774493	3.56102268704289	1.59965058590382	4.42537231489326E-4	99.8981539351131
456	5.2520954624121		4.05445434170936		0.819841384887695	5.24920408031306	3.32157982841451	1.58033356158074	4.15552966610472E-4	99.9043611564958
454	4.90531824455947		3.81465962587065		0.823944866657257	4.90242686246043	3.14062742188544	1.56097053356215	3.72529780541094E-4	99.9142586270029
452	4.71028705637394		3.68939882558992		0.828078091144562	4.70739567427489	3.05265629308737	1.54206540871785	3.85023514526949E-4	99.9113843463814
450	4.52334478173029		3.56368905314301		0.832277178764343	4.52045339963125	2.96351058309424	1.52537110055176	2.75921036395881E-4	99.9364870115179
448	4.18837629918204		3.3160054579413		0.836676299571991	4.185484917083	2.7719436508843	1.50994588787826	2.01503225943388E-4	99.953612929705
446	3.85812438155635		3.06429778316583		0.841527163982391	3.85523299945731	2.5761959223	1.49648284359344	2.03003233429317E-4	99.9532677010296
444	3.68112320794721		2.92648311330635		0.847182273864746	3.67823182584817	2.47675395843915	1.48510182584555	2.0908943847553E-4	99.95186696525
442	3.66853119383737		2.9115214190302		0.853903293609619	3.66563981173832	2.48362715118466	1.47592194343255	2.07802987521132E-4	99.9521630393897
