,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455
290,,34753.125,14022.3164,7156.35938,5349.41406,6523.39844,55254.7539,159232.545,51529.6055,12294.1152,12765.0918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,,41470.9453,16390.5508,9718.96094,6585.76563,7491.94141,17173.082,139586.32,174671.41,32679.3633,16391.2871,14799.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,,44444.4414,21258.4805,11753.7422,10251.3594,9573.72656,13642.0078,54515.9609,250703.566,144019.17,25211.2637,17980.9336,16843.7012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,,55580.6328,25151.2539,15102.5547,13046.2695,13847.8008,16331.4141,24883.9551,148574.078,311576.371,90506.6719,23046.2344,17486.1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,,61328.9336,29849.7852,18589.7578,15417.7187,17706.6328,20902.2734,26934.0684,52554.9434,274610.27,292475.883,61441.1113,19789.0156,17434.7793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,,68563.6875,34651.7734,23725.8125,20674.7461,21970.9297,25928.8984,32139.9199,41439.6699,113619.615,398245.834,219051.75,35012.1914,17918.4785,22837.6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,,75499.3359,39459.4219,28372.8594,24682.1133,28174.6484,31796.5195,37648.1641,45663.9082,56233.8086,229136.949,408844.736,131202.83,23831.5,17422.3887,27390.5234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,,88699.3086,48737.2109,32425.0469,30998.9102,33348.9063,37809.6719,44228.4863,52374.541,56241.9805,86651.0117,360962.502,343127.107,66806.5508,20284.3301,21120.0801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,,96938.2695,55722.4961,39369.3242,38573.0586,40685.4961,46064.7031,53480.3105,61233.7031,65148.2441,66905.9316,175101.697,445880,228839.061,30244.2656,22221.0469,23156.0566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,,108809.164,66909.8438,48294.5,46629.6758,48316.7227,54111.1953,62858.9023,71143.9922,75159.5938,75873.7305,88325.4766,295879.295,453205.713,116925.078,28820.7559,24273.8398,24856.9424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,,134973.129,74376.0195,58637.7656,55990.1289,57647.3867,64859.6484,72499.5195,83704.7344,86395.3281,87589.9336,82019.4805,129217.896,433741.832,393658.287,74256.0039,30192.0313,26128.2832,28405.8096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,,150702.715,83958.5625,70420.1797,65206.2461,70025.4648,75510.8398,85655.4336,96691.4941,100875.893,100880.104,95985.1641,89188.3301,210189.324,551045.639,271923.813,52511.6875,32130.5498,28528.6357,31336.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,,148372.977,106544.25,88224.0391,83302.7109,81763.0859,88993.6172,97406.959,111095.994,116249.293,116698.02,112609.17,100277.732,104512.984,343540.951,513308.529,167265.069,43914.4229,35283.3281,32494.0352,35366.1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,,166546.898,126991.43,105994.949,96774.1914,99432.9531,106169.492,115896.318,126732.082,132851.992,135768.736,130751.748,118214.5,105397.178,142121.086,483881.178,407666.065,92869.874,44560.2676,39232.7813,37029.2998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,,194824.445,153328.625,131367.164,120741.652,120057.32,124605.043,133633.633,145922.563,150815.988,155848.301,150958.512,139371.51,124484.594,114708.637,274216.766,559089.475,265239.222,63165.543,50738.999,43918.957,41638.6235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
