,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455
290,94180.808,54700.385,28436.922,12643.23,8715.707,9557.332,53367.344,137865.07,48535.113,12939.414,12964.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,82772.421,60524.359,29077.07,17028.703,10008.101,10660.789,18449.531,124626.45,154860.85,33414.588,18407.875,16784.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,113999.09,67405.838,30812.957,16716.105,13123.836,13003.465,15466.517,53600.732,220418.82,129893.85,28111.65,21254.543,17994.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,106978.65,72547.402,40899.793,22444.539,17847.933,17773.933,19788.851,28935.639,140040.04,277166.93,87932.094,28699.377,21318.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,106106.83,78694.658,43948.937,27471.211,22473.039,24839.797,27965.064,34101.094,59146.15,258562.07,264097.72,66701.359,26453.601,21609.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,114329.96,86256.627,53498.976,28534.012,27863.887,29098.336,34302.258,40190.953,50345.906,124411.45,370913.49,212273.72,44488.771,24328.164,28161.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,150321.14,92233.142,61276.269,38806.668,33654.465,37290.461,40012.119,49395.394,59498.99,74651.502,233528.37,386126.78,136192.88,33233.341,23525.916,29921.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,149947.58,102315.86,73830.715,45391.004,41602.621,45075.976,51020.664,60980.883,70752.613,81504.24,110092,346538.94,334092.23,79561.892,29658.784,26519.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,156755.52,112003.96,78596.035,56183.359,52656.824,57902.336,64560.525,74482.744,86965.656,97975.9,100275.59,191306.41,435992.85,240493.66,45089.373,31446.88,27915.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,161651.22,131506.55,93905.687,64905.769,63911.625,69216.273,78665.016,89636.164,102728.5,115893.02,116822.77,125867.15,308874.1,453935.18,140089.21,42599.281,32395.508,30364.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,185548.21,150510.41,114109.87,83115.75,78987.344,83458.207,93110.81,105872.77,121399.16,135521.26,137988.87,131668.85,167382.63,440360.07,406607.64,96217.538,42637.458,34653.94,32995.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,197662.74,173932.19,139094.86,99484.781,91919.488,98151.73,107319.04,124269.71,143328.77,157717.08,161802.64,153733.17,142083.1,245470.44,553028.5,295681.98,70924.6,45438.156,36797.113,35982.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,214308.51,195296.38,170571.36,123082.32,113991.03,118682.32,127127,144877.42,163108.33,181193.89,183934.17,179453.79,161960.45,156874.88,367635.79,527078.29,186608.4,62928.023,48224.358,40989.589,38722.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,221715.33,198347.11,182990.27,150955.64,136367.97,137636.64,151798.34,166700.23,188619.36,208452.81,214027.07,205703.87,189030.84,166620.68,192521.22,509710.01,422154.87,119638.24,64195.639,53175.89,45216.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,216805.88,240351.6,208931.65,181686.66,163422.68,169845.91,178076.47,194587.15,217148.38,234414.66,240664.02,236014.15,220392.92,195758.05,177513.1,320635.49,578708.69,295907.78,90761.785,71491.716,57550.138,51275.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,230818.35,276150.4,249036.18,220815.99,206023.52,203121.14,210222.68,224613.68,248075.05,264066.87,275453.97,269970.54,254738.76,230516.8,206306.29,221393.37,481537.86,560234.75,183711.21,96359.927,78204.33,61259.283,54780.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,262040.63,300613.33,286468.91,262661.57,247269.6,249528.34,248261.15,263582.96,284169.73,302308.65,306788.26,306825.87,293557.94,270583.63,244443.41,228941.36,311226.35,631492.36,446298.7,152818.29,105020.55,83958.004,63833.528,59254.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,279158.87,321773.33,327380.24,312849.1,301430.53,292719.48,295996.36,306603.91,324138.39,344127.51,348793.2,347480.47,335496.16,313134.66,287721.71,268925.25,261028.46,455055.01,702355.77,327652.38,145639.66,112626.64,87105.269,68806.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,288413.27,355756.25,386057.51,380029.45,352668.59,348996.6,348555.72,355694.7,372093.22,392029.53,390600.61,389867.95,377358.83,354858.85,333958.24,313982.92,292000.1,317294.3,617602.9,606171.35,249620.56,148516.62,116870.33,89152.761,72150.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,300392.01,391526.54,443670.9,419890.44,415990.33,409175.96,402841.32,411803.76,424093.55,433346.14,435708.23,432157.01,420142.96,399413.06,380003.87,363184.08,338992.97,321391.18,407116.87,709820.21,478842.23,208148.61,150886.66,118037.4,88462.065,73897.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,321962.79,404851.62,484395.94,483059.14,477679.87,467842.74,462335.07,469323.02,474783.95,485208.55,482274.53,475974.52,464800.72,447678.26,429569.97,414273.49,389970.44,368177.63,355672.72,559679.39,701022.25,354426.79,192750.78,151576.2,115874.09,85103.965,74197.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,344560.06,460215.41,523869.27,543536.15,542875.48,533231.08,522242.71,517943.77,528720.74,529353.32,529664.31,521869.25,509727.32,490939.71,473416.79,463769.7,442313.79,420062.71,394154.81,429506.32,687954.61,609717.85,273542.7,190417.68,148895.49,111839.02,81312.299,73061.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,355644.72,500949.6,598595.34,611052.83,600577.87,591212.58,583994.55,582013.99,579731.83,586226.9,572538.21,568948.01,552917.4,534747.34,523485.79,512467.41,491974.39,469507.27,443844.29,420643.63,529077.99,755399.98,484217.01,247708.01,187087.02,144835.57,106558.07,80573.749,70344.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,382755.47,507980.99,626441.79,658346.23,663125.58,663272.32,647571.31,637984.4,632052.22,632127.79,625293.22,611608.22,595837.23,579710.71,565630.83,559581.41,540596.31,519440.82,493208.27,461778.55,455430.58,644702.6,742455.92,380727.55,233138.29,181926.04,138668.25,100677.86,79222.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,389752.47,572230.32,695793.85,727864.45,727653.64,728178.27,713543.77,702205.77,694233.84,685573.74,670114.69,657365.84,639962.56,620695.65,608449.01,603959.36,587411.43,568140.9,541056.81,512358.34,478069.85,506594.26,745795.32,615267.92,314736.78,222964.32,174393.56,131836.76,94937.769,75750.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,414784.39,622421.47,741161.15,794119.99,783781.82,795919.8,778087.62,760174.99,747274,737606.86,720829.43,702500.73,682307.74,659283.13,650612.09,645631.4,629661.61,613307.56,588058.74,558398.94,520478.55,488961.74,575291.44,753447.73,484540,275596.09,213786.81,166359.67,122262.72,88417.848,68906.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,440921.93,586148.09,781785.09,825407.14,848201.63,839316.57,822860.46,806335.19,793320.2,774776.22,753265.95,732823.24,712929.35,689866.98,682068.36,676373.44,661744.7,645643.37,621802.64,591617.03,556738.36,518678.26,497952.6,673380.91,678336.38,371443.75,254706.12,200748.28,153149.88,110364.25,77916.72,63222.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,404561,636083.27,801631.25,857136.78,878406.74,880362.64,856622.51,848387.87,824173.42,801764.09,778088.31,753306.23,728900.9,707026.9,696969.85,692974.13,681038.34,666899.54,644312.51,616262.68,584363.65,546278.41,506552.48,544280.56,724412.39,544175.52,305071.18,235321.49,183266.67,136605.15,94454.564,69395.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,460346.4,671174.14,817901.23,883492.04,899207.52,905474.39,899646.42,883241.29,854735.81,829396.91,797627.91,771920.3,743501.03,721441.01,713382.03,708957.5,696137.51,682536.06,662122.28,634707.13,606031.7,570531.06,531800.34,500924.71,617499.17,698528.01,420912.5,271956.9,214729.94,163421.92,116881.99,81788.907,62290.209,0,0,0,0,0,0,0,0,0,0,0,0,0
406,468614.67,661707.99,827175.55,896126.12,922147.06,950441.01,929735.8,917297.48,889575.7,849497.13,819404.75,792544.04,759215.3,734300.07,732043.86,719626.47,709459.2,697492.91,676713.11,652798.54,625091.08,593070.5,554285.28,514024.89,520436.76,688556.39,607218.7,338947.68,247401.05,191041.7,140780.82,99779.327,70841.543,55646.416,0,0,0,0,0,0,0,0,0,0,0,0
410,469633.41,688451.6,862992.73,920590.37,955364.77,969693.76,975427.33,953078.35,919775.88,883608.42,842912.4,807430.12,772479.27,743786.92,744346.78,728903.46,720310.14,708170.48,691554.63,668661.09,642314.9,613433.1,578690.07,537282.3,503440.94,570766.16,710136.02,473144.03,288786.57,219830.56,165114.61,120571.3,85718.594,61264.901,51046.904,0,0,0,0,0,0,0,0,0,0,0
414,458832.64,703066.98,886480.66,954563.11,993749.1,1003893.9,996665.32,981505.88,950274.15,908435.43,863402.13,823020.41,784774.64,752847.04,752905.68,737007.21,727666.32,716480.83,702564.01,680487.73,656214.97,630855.27,596357.77,560961.72,522454.37,503817.57,633838.5,625275.91,371035.14,251614.47,191708.45,143198.31,104609.86,74155.921,54367.112,46121.31,0,0,0,0,0,0,0,0,0,0
418,470931.82,688498.44,883790.99,966222.86,1006399,1026055.2,1035460.3,1017043.9,979730.98,932879.14,878439.69,836802.79,795878.68,761475.6,759376.82,742414.16,732437.36,723205.25,709804.35,689543.65,669256.44,645945.74,619305.4,582406.36,545120.44,507450.77,521593.59,658183.93,506793.62,301536.23,218380.59,166968.38,125031.73,90960.885,64960.812,49367.007,43291.389,0,0,0,0,0,0,0,0,0
422,487749.34,709137.92,892499.79,982043,1017639.8,1051282.5,1061796,1052236,1014288.2,959040.45,904868.3,851224.06,804851.09,767947.71,761806.18,746782.38,736913.83,727582.66,713757.57,697506.13,679672.64,656921.95,633283.97,599689.06,566019.7,530043.85,497944.96,575171.06,613933.1,394408.64,250085.14,190541.43,145640.55,108554.06,79295.314,57131.496,45321.211,0,0,0,0,0,0,0,0,0
426,488584.47,704697.99,911243.73,995173.59,1042678,1076115.3,1081229,1078795.2,1043021.6,988150.88,922607.19,868468.83,813817.05,773654.72,766259.78,747559.7,738364.07,730636.26,717244.64,703332.34,686236.75,666263.58,644771.7,615256.58,585733.81,552004.63,516769.32,508189.96,601517.93,518479.73,304044.52,216861.54,167699.02,127300.03,95380.297,68992.837,50760.512,42685.357,0,0,0,0,0,0,0,0
430,481790.42,731640.2,932858.13,988081.3,1053961.9,1098029.5,1114856.2,1112424.8,1079051.5,1010643.6,943431.37,880177.49,822779.86,777349.53,763135.21,748046.88,736698.33,729984.02,717836.68,705464.9,692617.96,674733.93,655910.2,628954.59,602948.5,571266.29,537703,502204.03,523205.87,583421.3,411588.51,252439.45,190726.86,147585.33,113420.36,84122.664,60855.037,46145.13,39593.995,0,0,0,0,0,0,0
434,483363,726430.95,936977,1013558.7,1068792,1117978.7,1147044,1140289.1,1099490.3,1044576.7,965770.71,897556.06,832463.78,781710.62,768183.34,748004.09,736890.71,729210.76,719311.76,708605.01,695684.51,680825.02,662381.7,639733.22,618036.88,588713.16,559577.83,520517.41,484198.3,535798.28,523635.04,320318.23,217061.56,168557.47,131707.5,100237.25,74188.45,55313.861,42780.898,37527.689,0,0,0,0,0,0
438,487927.11,717154.49,939314.99,1017012.2,1079880,1148356.1,1167716.5,1160977.1,1135084.9,1069281.8,983147.34,908564.38,842700.75,785493.84,767323,747204.31,736792.28,728032.62,718299.41,707682.77,696764.3,683384.04,668994.29,648835.52,629752.53,603338.25,577688.82,541143.72,492370.08,470168.6,533880.14,420655.23,258781.9,190647.52,151063.79,117012.67,89432.084,67476.486,50663.251,40720.064,0,0,0,0,0,0
442,457674.25,740771.37,929904.3,1033879.7,1103315.4,1152972,1181099.5,1188241.4,1160693.7,1090911,999425.92,919926.66,848345.61,789733.33,768481.06,745709.5,733479.04,726362.29,715972.22,706541.21,697873.82,687009.3,673746.91,655940.82,638230.15,616127.68,593916.04,559506.53,512464.55,456902.43,461793.49,485529.24,332941.27,217812.45,170335.93,134038.82,104819.82,80574.15,61176.172,47143.33,38280.381,0,0,0,0,0
446,494728.67,739364.92,958668.4,1026194.5,1095599.8,1159729.4,1199331.6,1212006.8,1183353.1,1111374.5,1018819.6,929637.88,852019.89,793357.58,767903.5,742396.04,731024.36,722400.22,713662.96,703980.73,696179.27,685736.67,674318.38,660304.28,645071.05,627052.5,607943.02,577369.3,530441.29,471744.14,422071.14,463407.37,415793.04,264116.3,190962.05,151896.99,120384.56,94954.121,73499.334,55672.437,43385.708,35810.662,0,0,0,0
450,484790.44,739179.54,927827.64,1044756.3,1102992.1,1176769,1208156,1221694.5,1201580.7,1131303.2,1034768.9,944980.19,859135.84,797152.55,762096.65,740331.69,726936.14,717829.92,709140.08,699687.11,692408.03,684229.46,674700.32,662446.28,649484.83,634780.56,619006.1,589346.22,546156.47,487594.25,426075.65,412231.02,447177.71,337741.53,217819.99,168957.4,136089.12,109370.08,86458.809,66724.648,50986.468,39758.919,33911.027,0,0,0
454,592748.2,736642.17,937268.67,1037920.6,1112811,1174387.2,1229909.1,1240026.2,1221190.7,1152247.4,1047239.7,953944.96,865872.27,797008.56,762360.07,737509.6,721361.23,712608.38,703745.48,696252.95,688457.64,680859.55,673190.82,663188.72,651319.22,637638.11,625686.36,600862.92,560095.13,503219.75,441421.29,392778.87,416063.15,403814.18,266990.6,188519.12,151261.53,122929.23,98927.869,78401.63,60270.631,46369.468,36548.334,33103.432,0,0
458,984219.65,788062.16,943109.65,1031209.4,1107913,1177044.7,1223768.8,1249824.1,1229995.8,1155052.8,1055211.4,956363.94,863811.85,794131.06,757847.39,729483.55,712594.8,702665.12,694451.37,684544.92,678067.43,670765.06,667542.56,655384.61,646638.68,636507.21,628605.25,605098.93,567279.79,513760.88,452429.47,394729.99,371864.63,411777.37,341029.23,216926,165485.78,137121.32,111633.78,89811.466,70461.533,54428.827,42157.341,34607.225,30862.011,0
462,1334947,969340.01,908949.66,1009331.5,1092268.8,1159858.4,1194143.2,1218855.1,1207669.4,1138299.8,1042591.8,941899.71,851023.36,776843.6,738046.46,708661.16,693878.44,682401.88,674034.12,662425.53,658079.7,651888.02,646117.15,638307.13,632292.19,625769.45,617018.03,598173.5,563964.85,513299.67,455418.46,397771.73,351351.95,364005.35,384261.72,263611.16,181156.26,147663.27,121583.06,99177.184,79725.349,62277.862,47703.745,38317.885,32282.076,0
466,1378004.8,1830052.8,900186.57,974815.02,1058316.7,1126455.4,1170541.9,1199521.5,1184400.2,1122397,1026249.7,924539.6,833105.61,757314.44,716646.28,687141.32,671273.95,658234.97,647388.37,639992.67,635760.31,629445.58,624345.7,619226.64,614910.85,607126.29,601535.09,588306.62,556393.02,508170.09,451987.32,399164.02,349799.03,322529.37,360972.4,318130.12,207956.73,157426.04,130901.55,107877.13,88106.901,70837.844,55104.622,43664.834,34888.094,30914.394
470,901871.29,3146055,1074007.6,953522.23,1025213.2,1091900.2,1146328.2,1184672,1173285.9,1108568,1011229.3,912430.94,819099.28,742862.56,698635.76,670754.84,652858.35,639945.62,627903.61,620598.86,614628.17,609632.47,608546.08,602490.92,599538.29,593305.76,590462.78,579381.52,550999.6,506570.07,455080.91,401604.46,353288.61,311937.39,309829.92,339106.52,253748.44,173170.83,139833.88,117427.37,96695.145,78964.758,63693.245,49974.23,39388.486,32487.28
474,532541.67,3674115.2,2007625.1,925849.19,1010603.6,1087034.7,1139216.5,1164898.8,1156577.5,1095148.9,1001925.4,906013.34,809942.01,733140.91,686664.79,658434.94,638191.33,622714.59,612043.5,604531.65,598051.97,594556.2,589535.74,587184.39,585269.09,581769.63,582302.65,570751.46,546036.1,504288.43,454028.63,403310.1,357609.97,315838.12,286027.47,311384.49,297632.07,204098.25,150939.92,126194.42,105338.6,86898.516,71501.143,57308.134,45081.248,36362.28
478,466283.42,2700140.5,3993131.2,1018198.6,989723.7,1060443.2,1116705.6,1149587.6,1146930.3,1092477.9,992254.71,898933.32,800525.22,722411.55,677102.58,645754.62,624187.38,608960.96,597687.61,589243.95,583425.23,580226.94,575288.36,574440.88,572547.05,570926.65,570815.26,562938.09,540057.22,501710.37,453398.54,404743.31,361133.85,319529.54,285505.13,275297.05,305334.53,249147.49,168427.73,135317.36,113985.09,95391.531,79040.6,64943.134,51847.403,41545.098
482,472297.08,1082367.8,5541089.3,1756813.4,972789.95,1044491.4,1103861,1138248.2,1137729.6,1073120.7,980085.47,887395.54,792038.77,711832.54,662559.12,634108.16,610054.3,595031.11,582419.82,572955.29,567443.19,564379.38,559152.12,558252.57,558667.83,557531.18,560656.27,553271.95,533469.16,496239.29,450132.31,406189.78,362650.83,323039.74,288259.16,259708.3,276241.57,282422.39,202986.28,147280.83,122086.94,103515.26,86968.435,72158.604,59111.754,47261.211
486,464458.43,683650.17,4594500.7,3494840.4,980064.07,1020435.9,1080221.5,1115518.8,1114223.7,1059194,969039.7,873532.88,781032,701310.52,652437.2,620376,595917.92,579301.98,567029.3,557372.01,551360.41,547865.45,544088.1,540274.03,542676.96,543529.6,546770.8,541022.64,523891.07,488860.83,445992.41,403460.74,361657.12,324711.19,290879.67,259494.04,245407.66,275698.85,246298.55,168007.57,130026.28,110310.91,93751.198,78647.818,65514.986,53566.299
490,469513.59,637272.45,2178284.1,5459391.8,1411834.7,989418.08,1048093.3,1090078.3,1095160.1,1042627.4,949148.41,858060.54,764867.1,685858.45,636757.57,605684.08,579233.41,562705.51,551129.08,539385.11,532227.19,529008.54,526881.42,523010.4,525321.58,526666.26,532600.1,527003.93,510932.87,479285.11,439639.95,398151.27,359002.23,324229,291891.43,260688.13,233313.87,241757.39,265800.23,201452.93,141815.54,116829.8,100095.2,84742.932,70968.327,59197.206
494,494069.34,643803.97,882708.3,5148716.8,2920814.1,971151.47,1022150.9,1061502.1,1065282.5,1016326.2,929277.14,839204.11,747360.57,670440.6,619918.39,588729.87,561877.35,545288.56,529264.39,520726.77,512151.01,508766.55,506539.55,505806.38,506557.41,507642.34,513862.92,510026.43,496329.47,467881.51,429861.21,391193.12,354672.89,321332.06,290449.72,259665.8,232050.61,216700.03,242209.35,231960.62,163310.09,123694.33,105050.28,90093.685,76200.494,64475.141
498,516627.08,627633.5,763547.68,3009406,4790232.3,1124450,984210.79,1030101.5,1032990.8,992807.82,903417.28,818855.36,729615.41,650901.71,603089.63,571156.47,544139.64,526036.42,509822.01,501592.1,492694.46,489493.87,486246.15,485039.21,486876.45,488286.53,494665,492723.82,480258.75,452394.59,418685.56,381407.97,347021.26,315789.85,286662.56,257935.74,231508.42,208996.78,207788.72,233872.76,192024.01,134977.24,108945.16,93840.698,80686.14,68773.419
502,563290.27,608329.43,700732.2,1173033.6,5261473,2087004.8,950310.24,989229.03,993267.52,957590.66,876551.19,795617.98,707233.3,628022.57,579732.74,550309.67,523912.4,504804.69,492561.3,480611.78,471929.4,467768.43,465047.56,462988.87,465658.78,466996.64,474443.13,472885.67,461936.02,436808.19,404154.93,370087.17,337607.86,308560.36,282022.01,254097.91,228883.62,207475.67,190146.79,207112.64,210644.13,154813.07,114556.88,97577.845,84057.472,72091.592
506,513171.71,693689.47,688809.1,775008.77,3709535.1,3718452.9,950565.54,950191.88,958971.43,920981.78,847738.21,764563.74,681770.6,606503.98,558411.94,527211.86,501739.97,483935.72,468598.73,458344.96,449769.53,445594.72,443017.28,442552.75,443812.47,445778.38,452809.68,451621.4,441803.65,419255.53,387371.68,357299.6,327029.51,300037.65,274838.01,249006.21,224848.41,205053.39,185006.14,180739.79,203398.48,178434.5,125300.33,100092.12,86353.62,74938.386
510,460090.46,774038.99,673783.88,728723.66,1720680.2,4776326.2,1379189.3,905517.83,917847.59,879115.5,810094.75,733693.12,654205.92,583528.93,535691.24,503943.25,479317.46,462161.61,447707.3,435502.41,427977.02,422923.9,420375.04,419684.91,421361.5,423707.24,429701.61,430398.87,420916.31,400078.93,371078.08,342947.17,314987.01,290206.52,266068.52,241958.79,219410.7,199776.95,181598.07,167206.96,177873.71,190019.08,143962.33,105004.74,88077.959,76609.465
514,392094.21,788371.45,693117.89,680280.06,813127.43,4039219.8,2594278.6,869801.88,875521.53,842080.98,776011.37,703834.1,623951.26,557161.35,511211.15,482051.25,457754.42,440039.37,426514.08,414563.65,406272.07,401087.51,398919.21,397063.29,398162.96,400605.16,406708.77,408386.56,399617.49,380226.4,353611.5,327270.62,301716.28,277738.36,256537.32,233403.21,213237.29,194334.83,177242.98,161316.05,155142.59,176671.64,165034.67,115886.89,90016.162,78062.537
