Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
500	3.15448290731718	0.00370041107034267	2.51356279513208	0.00306072492139421	0.647101104259491	3.15078249624684	1.62454866187907	1.93948175895354	4.32900574749108E-4	99.9003706220369
498	3.2370737028856		2.57668211861034		0.652579486370087	3.23337329181526	1.6794925272046	1.92520850164007	4.08566333242251E-4	99.9059683626355
496	3.42230601903998		2.72173343639012		0.658019542694092	3.41860560796964	1.78893977433555	1.91096741042575	3.13885283097061E-4	99.9277513545347
494	3.67787164301879		2.92181715385234		0.6634840965271	3.67417123194845	1.93654847223191	1.89727821669958	4.0770387350222E-4	99.9061667647904
492	3.8653284952971		3.06617449946692		0.669135093688965	3.86162808422675	2.04963692251048	1.88405470345298	3.72181644114259E-4	99.9143387196782
490	3.89086545076146		3.08134364247272		0.675155639648438	3.88716503969112	2.07832007221822	1.87033994024909	4.56800391281857E-4	99.8948731199187
488	3.87046281168283		3.06117330563925		0.681718409061432	3.86676240061249	2.08477164325773	1.85476544307278	4.45338170397483E-4	99.8975096540191
486	4.02130416117776		3.17733625927665		0.688922226428986	4.01760375010741	2.18682896842708	1.83718242629516	4.47583891242135E-4	99.8969930889945
484	4.35119990204706		3.43223440034797		0.696800053119659	4.34749949097671	2.38944839919377	1.81945736616183	5.38042700949414E-4	99.8761878003685
482	4.66305298185564		3.66921431151042		0.705317854881287	4.6593525707853	2.58580358335831	1.80189732923719	3.63866607133902E-4	99.9162517059333
480	4.74330689022637		3.72501051001794		0.714412152767181	4.73960647915603	2.65900615846217	1.78247292285219	4.34401029768265E-4	99.9000254743092
478	4.72383444645652		3.7031680052224		0.724068522453308	4.72013403538618	2.67913121136628	1.76181517924949	4.09959823051111E-4	99.9056478019763
476	4.9719030831606		3.89018118562748		0.734353184700012	4.96820267209026	2.85451928963209	1.74046911861317	4.38800950983607E-4	99.8990133729973
474	5.49242145266274		4.28393853024551		0.745478987693787	5.4887210415924	3.19130445275382	1.71989890743771	3.94422897776824E-4	99.9092219997037
472	6.13722859852372		4.76507038379175		0.757483243942261	6.13352818745338	3.6071425240855	1.7003842089684	3.62912816467901E-4	99.9164711406646
470	6.81006710169456		5.25569129735867		0.769963383674622	6.80636669062422	4.04433320874657	1.68293914950041	2.70594838088958E-4	99.937712642591
468	7.24018320349153		5.55848749732063		0.781956672668457	7.23648279242119	4.34410303419857	1.66581748532496	5.37079704202098E-4	99.8764092642706
466	7.19714962456192		5.51652664299611		0.79232394695282	7.19344921349158	4.36845107759881	1.64668187550027	4.003409359422E-4	99.9078605673462
464	6.75835304428402		5.19292578491416		0.800474584102631	6.75465263321367	4.15435507544648	1.62592087352758	3.98102220531529E-4	99.9083755769834
462	6.28259178641944		4.84037983417442		0.806607007980347	6.2788913753491	3.90181549336074	1.60922303631044	5.27162713970636E-4	99.8786899395381
460	5.85569101664088		4.52331726219915		0.811446130275726	5.85199060557053	3.66794467502759	1.59544135041418	5.64763598894599E-4	99.8700428930924
458	5.38783995894		4.17800670937973		0.815723776817322	5.38413954786966	3.40560270645066	1.58096525401257	5.15022078576909E-4	99.8814820719684
456	4.96431556365967		3.869567496745		0.819841384887695	4.96061515258932	3.16992226648952	1.56490119806088	4.50976393486477E-4	99.8962127441738
454	4.66062698821299		3.65579767338043		0.823944866657257	4.65692657714265	3.00965385793212	1.54732962558769	4.73722347161763E-4	99.8909808676026
452	4.47233608076224		3.53018248345268		0.828078091144562	4.4686356696919	2.92073225303904	1.52997100814094	4.57430519398177E-4	99.8947281801942
450	4.24921572520847		3.37237939326292		0.832277178764343	4.24551531413813	2.80420703564532	1.51398069406852	4.36098854186583E-4	99.8996349273919
448	3.89021989168201		3.10227761211563		0.836676299571991	3.88651948061167	2.5930413167487	1.498826669482	5.31232785766704E-4	99.8777539121395
446	3.57078158485295		2.85681662432691		0.841527163982391	3.56708117378261	2.40151310872474	1.48534736738406	5.18785633750031E-4	99.8806165121802
444	3.43199078218488		2.7479412902893		0.847182273864746	3.42829037111454	2.32541415885553	1.47427087689265	5.18573509094037E-4	99.8806652973881
442	3.43165363374873		2.74399892214099		0.853903293609619	3.42795322267838	2.34049615418623	1.46462672734887	4.69306999893377E-4	99.8919964356789
