Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
500	3.83360270440824	0.00293244863292058	3.07681656729549	0.00291160221653048	0.647101104259491	3.83067025577532	1.98912729729133	1.92580447766802	3.48462930805168E-4	99.919795625923
498	3.93968509900389		3.1577633858197		0.652579486370087	3.93675265037097	2.05879155651751	1.91216669696765	3.44297854919472E-4	99.9207539054873
496	4.10868473700047		3.28926016019661		0.658019542694092	4.10575228836755	2.16248157525544	1.89862995150956	4.02048013172744E-4	99.9074678612312
494	4.37646135214143		3.49706364569439		0.6634840965271	4.37352890350851	2.31831431169523	1.88651248946069	3.81111262865682E-4	99.9122843813951
492	4.600795401538		3.66778526122316		0.669135093688965	4.59786295290508	2.45229557917762	1.87492200856431	3.75773731725635E-4	99.9135123228691
490	4.67960643393793		3.72314798561132		0.675155639648438	4.67667398530501	2.5117385750743	1.86192704595727	3.80431882194131E-4	99.9124406774817
488	4.67953137290308		3.71827583963469		0.681718409061432	4.67659892427016	2.53283219701645	1.84639113865457	4.08197428379736E-4	99.9060532262815
486	4.8109546389795		3.81630500428205		0.688922226428986	4.80802219034658	2.62713147280058	1.83014144519426	4.25893582470741E-4	99.9019824471964
484	5.12499599270512		4.05302422941038		0.696800053119659	5.1220635440722	2.82211869376928	1.81497098452336	4.42093192303653E-4	99.8982560748349
482	5.48046460212458		4.31514873764033		0.705317854881287	5.47753215349166	3.04149784609654	1.80093244534811	4.31433596263669E-4	99.9007080703537
480	5.66193892757132		4.44217206721089		0.714412152767181	5.6590064789384	3.17146162549086	1.78435281494618	5.05735223503725E-4	99.8836179378494
478	5.68007933765509		4.44751376152549		0.724068522453308	5.67714688902216	3.21819651838362	1.76407713344789	5.21146613358582E-4	99.8800735270222
476	5.87791529877863		4.58681665403527		0.734353184700012	5.87498285014571	3.36620527316556	1.74528359781841	4.85037233489552E-4	99.8883783929745
474	6.38857725474594		4.94491929664733		0.745478987693787	6.38564480611302	3.68416289321918	1.73326885677775	5.54551271443028E-4	99.8723913400901
472	6.99637915661416		5.34956990049917		0.757483243942261	6.99344670798124	4.05000407203394	1.72677522876392	6.73545939246042E-4	99.8450305179865
470	7.52068141037853		5.68169075854708		0.769963383674622	7.51774896174561	4.37245201434919	1.71934396011081	7.95613993215677E-4	99.8169708110261
468	7.87276162381543		5.89346485438056		0.781956672668457	7.86982917518251	4.60615742123855	1.70854542202476	0.00111655970018397	99.743232840136
466	7.817719915051		5.85348834086843		0.79232394695282	7.81478746641808	4.63555205351903	1.68583749598617	0.00126013166848286	99.7102645062858
464	7.39777040501028		5.58233160367067		0.800474584102631	7.39483795637736	4.4661839051979	1.65573969038109	0.00120902963468883	99.7219977824613
462	6.8759366473298		5.23717020124127		0.806607007980347	6.87300419869688	4.22198966755475	1.627906446933	0.00114547350055207	99.7365925072676
460	6.42270047238303		4.92895723616423		0.811446130275726	6.41976802375011	3.9972206672285	1.60605794830969	0.00104986016611048	99.7585527171685
458	5.96292322812646		4.613559776487		0.815723776817322	5.95999077949354	3.7610153422918	1.58467600822436	0.00103252534865514	99.7625346485211
456	5.51700244377546		4.30803579821563		0.819841384887695	5.51406999514254	3.52951898296142	1.56227237245682	0.00105089379278752	99.758315290761
454	5.18863407106412		4.08755482009272		0.823944866657257	5.1857016224312	3.36552081149547	1.54083183937494	0.0010213633905148	99.7650987141311
452	4.99571828326075		3.96841234254144		0.828078091144562	4.99278583462783	3.2837442834806	1.52045512792967	0.00106869975819019	99.7542253085682
450	4.83780816182142		3.86874489176782		0.832277178764343	4.8348757131885	3.21744482380103	1.50270664392518	0.00103183139245597	99.7626940585241
448	4.54331665420908		3.65357897710024		0.836676299571991	4.54038420557616	3.05442687018589	1.4864930144161	9.92587456329046E-4	99.7717092725096
446	4.22933120624496		3.41378948342948		0.841527163982391	4.22639875761204	2.8703463900674	1.47243509432769	9.75265682312322E-4	99.7756887323893
444	4.05969822108293		3.27904130281557		0.847182273864746	4.05676577245001	2.77547900922932	1.46164527238722	9.91064004051778E-4	99.7720592601577
442	4.03590745213503		3.2522306388602		0.853903293609619	4.03297500350211	2.77460422737846	1.45353162937858	0.00102024372838703	99.765355920592
440	4.05562019131407		3.25480104412336		0.861756920814514	4.05268774268115	2.80233823228686	1.44618079858759	0.00107871545991808	99.7519248026033
